string,matches_regex
baaaddadbccbbdc,0
ddacbadacaabdad,1
acaccbaacccccbb,0
dcadabddbadacab,1
badaccaabbbbcad,1
badacdddbcaccbb,1
bcccabaabadacbd,1
dbadacccbdbbddc,1
bddbdcdbdaabcac,0
dcaabbdbadacabd,1
baababdbdcaadaa,0
dacdbadaccdcbac,1
cabccaccdacadbb,0
cbbadacaacbbcba,1
adaabbacdcbcbac,0
ccaaddbabbbbbdb,0
daacadbbdbadacc,1
bbccdbbcabbdabb,0
ddccdcbadabaddd,0
baabcababbdaaaa,0
bddbabccbbacbbc,0
ddbbcadabbdbabd,0
acaddaccdcbcbaa,0
bbcccbbbadacbcc,1
babcacaccdbdbcd,0
abbdbadaccdaabc,1
daacddddddabdcc,0
bdbdbbacdccdbbb,0
bbadacdbabaadbb,1
bdaddacddabbccb,0
dbcdbdbbabcbbad,0
bbbaabbbabadacc,1
bacabbbccbbdaac,0
babbdbbbadacbcb,1
bcadccdaddaabbb,0
aabadaccabbbddc,1
dbdcacacdaadabd,0
cabdddcbaccbdba,0
dcbadacccbdbaab,1
daacdcbccdcadca,0
baabadacaababdb,1
adaacabcbbcddab,0
ccbdcddaaddacba,0
daacdabdbbabbbc,0
ccabadacdbbcbbb,1
cddbdaddbdddddc,0
cacbbacdbddcadb,0
cbadaccaabdaacb,1
cbbadacabbaccab,1
bccdddcbcbbccbc,0
cbbcaacbccababa,0
badacbdccdbcccc,1
abcacbbadacbbaa,1
cbcabadacabbdad,1
accadacbadacdcd,1
abadacbdacdcbda,1
aabdbadacdaddca,1
ccaaaabdababdcb,0
babadacbdccdbcd,1
dcccdbcddddcbaa,0
bbabbadabadacda,1
cacadbbacabadac,1
dbbaacdbdbadaca,1
dcabaccbadacaba,1
ccddacadbbadacd,1
dbacadcdbcdcabd,0
dcdaaccbbaddbdb,0
dbccbbadacccdbb,1
badacacdbdbcdca,1
bdcbdbadaaaddbb,0
addacaacbcbadac,1
cadcdbcdacaccdd,0
bcbadacadcdaddb,1
aabdabddabddbbb,0
acdddccbbadaddb,0
badacdddaacbdad,1
abcbbcbadacbcac,1
aadcdccbadacaca,1
cadcdcdbbdcdabc,0
ccbccaccdddacdb,0
dbddbbdacacdccc,0
dadbaabadabaada,0
ddaadbadacbbcad,1
dadcacabcccbbaa,0
dbcdcdcdccbcbca,0
dcbadbccdbbccab,0
cbbadddadabcacc,0
cacddbadcadccdb,0
badacbcdcbcddbb,1
aabbbcadaacbcad,0
cabadacacacaccc,1
acabadacddaaacd,1
aacabcbadacbaab,1
dadacdbbadaccad,1
bbbabaaaccbadbc,0
bbdacabadacabad,1
dcaadbabdcaaaab,0
bdbabadacccbcab,1
ccdaacbabadacdb,1
badadcbadacacbd,1
aacbcacaabadacb,1
ddcccabdbddbccd,0
abadbdcaddaddba,0
bccdadbadacdbbd,1
babccabadacadbb,1
dcdbaacbadddbdc,0
acabadacaaacdbb,1
dbcbcdadbaccddb,0
ccbadaccdcabbba,1
bcacacaabddaabd,0
cdaabcbaaadaaba,0
aabdbcaccbadacb,1
acbadacaabcadab,1
dadbadacdcbbdaa,1
caacbccdbbadacb,1
cdaaabdcbadacab,1
bddbabdbabadacd,1
bcdcdbbaddcdcbc,0
babdaddacbbacbc,0
baacccabddbcadd,0
bcdaabccddddbad,0
cbcbcababaabacb,0
aaadbadacaaaddd,1
accbbdcabcdaaca,0
cbbbccbadbadacd,1
acccccdbdcbbcaa,0
dbbadacbbaadcba,1
cbadacdcabbbbab,1
adcdabacbaccbbd,0
addadbadacdabbc,1
baaaddbccdabcdc,0
abcdbabdaadcabd,0
bddbbccbcaaaabd,0
badaccbccdacbdb,1
bbcabdbadacbdbc,1
ddbbddaacabadac,1
dbabacbcbccdcab,0
adadbabadcbadac,1
dabadaccbbddcbb,1
adbbbbccbadaccd,1
ccdcdbadacabccc,1
dbacbcacaccddaa,0
acaaadabdcbaccc,0
abbaadddbbcdbda,0
dbdcdaaabaacbbc,0
dccbabadacbbadb,1
aaadadbaaccdbbb,0
acbbabdcadcabcb,0
cbcbdbadacabdcb,1
dcccbacbcdabcab,0
adddabbaacdcacc,0
cccdcaaabbdabad,0
cdaacccabbdcacb,0
adbbbddaccdbadb,0
aaddcacbccdcbaa,0
ddaaacbaabcdbcc,0
acccbadacbabbcb,1
bbdccdcbadacabb,1
dccadcdcaabadac,1
ddbbbacdbadacbb,1
acbadacddcbcabc,1
baccddcbbddccac,0
ccdaaadbbadacbd,1
dcaaaadabdabcdd,0
dbbccbcdababcbd,0
dbdaadcbdaddaac,0
ccbaadcccbdaadd,0
dbaccbccbaabcba,0
dacdaaddcbbadac,1
dbbcaaddbccbdbb,0
bbdabdbbcaadddb,0
caabdbdcddbbcad,0
caccbbbabacccad,0
badacacdccdadab,1
cccbdbadacacccb,1
cabcccbadacddad,1
abadccadbadacda,1
bdadbaddbadacbb,1
acccdbdbaacaddb,0
abddcdcababadac,1
acdbaccbcddadad,0
adcaabbbbadacac,1
acbbbaacdcacacd,0
bdddcdbdbadbada,0
abacbbbbccadbbd,0
ccdbadabadacddc,1
bacbccacbbccbca,0
bbdbcababadacad,1
ccacbaabcaabaac,0
bacbadacbaaabbc,1
bcdcaaabbccdbab,0
adbbcbadacddcaa,1
cbdcbadacadadbb,1
ddcadcbadacabad,1
dacdcbbccbbadac,1
cbbddbacbacbbaa,0
cdabdcccabdcabd,0
addbcaaabdbadac,1
bdccccccdbadacb,1
dabbbbadaccbabb,1
bbcacbbbbcddadc,0
badabbccbbaddbd,0
cabadaddabaacbd,0
cacdddbdcbbadac,1
badacbccbcdaabb,1
cacabdaadacacdd,0
bbbbcabbadcacad,0
badaccdbdccadcc,1
addbbdbcbcdaabd,0
badaccabcabddbd,1
ccabbcdaccdddad,0
babadaccaaccdba,1
adcdcccddcdaabc,0
bdbbdbacbdbadab,0
addaabcaddbccdc,0
ccabaacbadacdad,1
adbadbadacbcccb,1
bdbcbcadacbadac,1
aacabcdcbadacda,1
bbadacdaabbdbcc,1
cabadacadccccba,1
ddcdbabadacbdaa,1
acabdabadacdbcb,1
daccdabccddbbcd,0
dbbbcbaaabadbbd,0
abdadcbcdbaabac,0
dbdbadacaddcdad,1
cbccccadbdbddcb,0
dabadacdaabcacc,1
badacdaacccadba,1
abaccbababdcccb,0
dbcbadacdcacdca,1
bccccddbaabcdcb,0
cbbadacbaacccdd,1
cbadbbbccdacdba,0
ccadcccbbdadaad,0
daaacabccabbbcd,0
aabccbdbdcabdbc,0
cddabacdbbadacc,1
bbbdbadacacbabc,1
dacbbbbbbbbaada,0
dacacabacbbbddb,0
adababadaabaabb,0
dadddbcadbadacd,1
acdadbddbadacac,1
caddabadaaccacb,0
ddcadbdabccdabb,0
daadbcaaabbbdbd,0
abdacdacabdcdcb,0
aacbadacddbbacc,1
abcababcbdcaaad,0
ddcbbcbacbbdaba,0
dbbadacdcdabcaa,1
dcaacabdbaaaddb,0
cadbdabbabdcdbc,0
dadbdddaddbadac,1
dbbadacbdbacdad,1
ddbbadacdababbb,1
adacddacbadaccb,1
cdbccdaabdcdcda,0
ccacbbdcbadacbb,1
aadddaddbdabbda,0
ccbcdbcbadacbbb,1
cddbadaccdbddac,1
bdabadcbddbdbaa,0
bbbcbbaccaccdbb,0
bbadacdcaddcbab,1
bdcbdbbadacbcbb,1
aabaaaaaacadbdd,0
ddadabaaabadacc,1
dcdbcacbadaccdc,1
aacaacbcbaccbad,0
bbccbbdcccadbcb,0
ccdaaaaddcbdbbd,0
aaaacbbcadabdcb,0
cadaaccdccbcbbb,0
cdabadacdbaacad,1
adccacacccdaabc,0
adbdbdbacadcdcd,0
bcbadaccadcdddd,1
cabadacbcbdddab,1
ddacaccdbdbccdd,0
dbcdadcdacaccdd,0
acdabadaccbdacb,1
bddbadacdbcbdcc,1
dbabbcdddccbbba,0
addcabadacdddcb,1
acbbadaccaccbdc,1
cdaabccccbdbdda,0
cacccacddbadaca,1
acccabaabdabaab,0
cdabcabadacdacb,1
abdbcddcdcccaac,0
bdbcabbccdabddc,0
daddddbdcdddaad,0
cabadbccdbbbdba,0
bccdccdccaabada,0
cdbbadacdddccdd,1
bacacccbadacabd,1
bbadacadababcaa,1
aaabacdabbccdbd,0
bbdbbbadacdbdca,1
dcdbdaabbadacbc,1
cbaddbabadddacc,0
dbbacacabbcabdd,0
dcddcabdcddcddc,0
badacbccacdadcb,1
dccdccabadbabaa,0
bbbdcdcbadaccda,1
bcccaadbdabdadb,0
dbcacbbadaccaba,1
babadcbadacabab,1
cbadacbdbdadcad,1
dcabadacbcaddbb,1
cdbdcdaddbacaad,0
ccccddbcdbcbdad,0
bacadbcdcbabaad,0
abadacccaaadddc,1
acaccadbddddacb,0
cbbccbadaccbcab,1
dacdbadacccaadc,1
acbaabbbbadadca,0
bbadbacaaaababa,0
dcccacbbdcdaddb,0
bcbccadbcddacbd,0
bcbbbddbbbadacb,1
ccdbbddcbdcacda,0
cadaddaabcbaddd,0
addbdbabdcbcdba,0
dcdcadbdbcbadac,1
ccdaddcdabadacc,1
cbadaccbcccdcad,1
ccbadddbdddaacc,0
dbadacbbabbbcdc,1
dbaacccddbadacb,1
abddbbadaccdcdc,1
ccbdaaddbbccaad,0
bdacdbbccbadaca,1
bcdbbbddccadadc,0
cddabadacddccba,1
bbcddbcbadbaadc,0
cadcdabdcdaddcc,0
abadacbbcaccccd,1
ababadacaabcdcb,1
ddadddbbbadacdd,1
bbdbccdbadacabc,1
adccdcdabbbadac,1
ccdacbcbaaaddad,0
bcbadacbbdbccbc,1
dccbddddabadaca,1
aabcddccaabadac,1
abadaccbbbdabbb,1
daaaccbcccdaddb,0
dbbbbdbdddbdccc,0
ddccbcdacacbcca,0
dabdaacddbbdadd,0
ccabccbadacbbdd,1
bbabdbaadbacbcc,0
dadddaccdcbccbb,0
adcacdcacbadaca,1
ddaaddbacadacdc,0
cabadaccdadcdcc,1
cdabadacbcdabbc,1
cbaabdacaabadac,1
ddbadacdbdcaccd,1
baaadbbaaabadac,1
dbcbdcaacabdaca,0
bdbbbbadaccdccc,1
dbadacdbcdacdcb,1
badaccdbdccccac,1
daccdbcddcccbdc,0
dcccbadacacccdd,1
bdbdbaaaabddbab,0
dcaabadacbaabdc,1
bbcdadbadacabab,1
abcadbcabdbddcb,0
bbaaccabcdddcbb,0
cbacbadacbbcdcc,1
ddddbcbadacaacd,1
bbadaccabcaaabb,1
cbdadbacbadacda,1
cbbacdbddbbcbab,0
bbadacabcaddcab,1
cdcdcbaadbcbdbb,0
adacbdcaabadacb,1
acccdbbbcadddda,0
dcaacbadaccbabc,1
ccbadacabdabdcb,1
ddbbbadacdcbbdc,1
acbbadacdbaadac,1
acacccddacbadac,1
cdaccaacdcdcaac,0
aaaadbcadcbdbcd,0
bbadaccddacaada,1
cdbadbdaabbbdcc,0
baabcaacbcacccb,0
dbabbcbaaabdbaa,0
aadcbadbdbaacba,0
dbcdbdadbcbadac,1
cbdccadbbbbbbcb,0
bdbcddacacabdda,0
dbabdbcabbbccdb,0
dccabdbaddbabcd,0
ddccaccdacabcdd,0
dccbdababadaccb,1
cdbddbccddbdaad,0
cbdccaadadcdcad,0
cdaaacdbddbadac,1
cbcdddadccbadac,1
dbaaaabbdcbadac,1
cbadcaabadacdcd,1
adbcdcdcaabaaad,0
ddcadddbbcbbacb,0
ddaacabddacdcbc,0
cddbadacdacdcab,1
bcbadaccccaddad,1
caadbbdadabbcdb,0
ddadbbadbabacca,0
cbacacaacbbddba,0
bbddccbadacbaca,1
dadcaccbacadaca,0
bdcddddbbbaaccc,0
aabddcadcbadacd,1
dcaadbdabdbadac,1
aacbbadacbaaabb,1
cbadadaccabadac,1
dbabdbcdabaccba,0
babbadaccaccbda,1
acabadbadacdbaa,1
aadcacabbadacbc,1
badbadacddababa,1
bcbbbaacbdbaddc,0
cbbbdbaddadccdd,0
bbdccbbadacdbda,1
adddcabbabadacd,1
cdbcdbadacadcba,1
ddbdbbbacbcdbab,0
aabadacddcdbacc,1
dcadccbdbcbadac,1
adbbadacabdadad,1
cbbadacbcdabbbc,1
adadbbadaccacda,1
bababaadcccacda,0
ccababbcdadaacb,0
cccdddccddadbad,0
bbccaadbbcaccdb,0
babbbaaddccbcbd,0
aaabccbbbaaccba,0
acbabadaccaadcd,1
abadacaaddddccd,1
adccdcccccdaccd,0
badacbccccabbda,1
cadbbaadcaacdac,0
ababadacbbddbdc,1
cbcadcaabdcadbb,0
ddcdbdadbaabccb,0
badacdacacacabb,1
bcaccbbcbadacad,1
adacbbbababbddc,0
adbadacbcbdddac,1
adbadacbcbbbcdd,1
dcdbadaccaadada,1
aabadaccbbdbacd,1
cdcaaddcbcccdda,0
bbbcbdabbadacac,1
cabadacabcdacaa,1
dddabdddbadaccc,1
cabbadacbbdbdca,1
abaaadbdcbadacb,1
cbadacabdbcddac,1
bbcbbadacadaaac,1
bccddccbdcabdcb,0
caacdcbadbbbcdd,0
dbadaccbccdbaab,1
ababcadbaaabcbb,0
bdaadcdcdacbcab,0
dacbcbaaabadacc,1
baadadddacadabd,0
acbcdbdcddacdda,0
ddacbadacdcbbac,1
dadbbbabbbdaadb,0
cabacdbccdbadac,1
bdbbadbadacccba,1
acbddcbadbabadc,0
bcccaccadccaacc,0
addddbacabbadac,1
dbbcbadacccbbdb,1
cdacbcbaabdcada,0
aadbcaaabadaccb,1
adabdbcdddccadd,0
dbbccdcddaaaadc,0
cbbcdadbadacdcb,1
ccadcaccadadabd,0
bbaccaaaabdabcd,0
ddddccacbadcccd,0
dacbcbbbcccbdbc,0
daabcbcdbccddac,0
adbaadbcaabcdac,0
cbbbacdaddbadac,1
badacbabccdcccc,1
bbdbdadcdabcdaa,0
ddbaddbbddabcca,0
cddaadcbababaad,0
dadaaabddbccbbc,0
dccdbddbbadacad,1
cbadacbdbbaabcb,1
bcbadadbadacdba,1
bbdcdbdcdbddbbb,0
accbdacbcbccdab,0
dbccdddbbacccdc,0
ddacdcbcddbcbbd,0
cbadacdadbbcaac,1
dbbdddacbbbaacc,0
bbcadadbbcadcdc,0
dcabcccdbadacad,1
dbabcbccbcbbabc,0
dadccbdcbbadaca,1
cbadacbdaacadbb,1
aadabcbccabdcda,0
accbbbcdcabbbda,0
cbaaaddaaadbbba,0
bcbbdadbcbadaca,1
dbbadacdddbddcc,1
ccdbbbadacdaadc,1
cbcdcbbcabbcadb,0
baacbadacacdddb,1
abbcabbadacdccb,1
dbabbadacccacca,1
dbabadbbabadacc,1
babbabcdbdbddbc,0
acddbbadacabbca,1
bbddddbdadddcbd,0
aaabcadacbadacd,1
ddddbdbaddabcac,0
bbadacabaabaaca,1
dbadacbcadbcccb,1
accdbccbabadacb,1
bcabcccdacdacdd,0
bcbcdddadbdaacd,0
daddabbadacbddd,1
cabaccdccacabaa,0
dcadbbcccbdcadd,0
aadabcccadaaacb,0
daaccbcababbdac,0
adbccdbdacacbaa,0
cddccabbbdbadac,1
dcbadacabbbcdca,1
bbbcaaaddcbabab,0
bbcadddcccacadc,0
cdcacbadacbbbcc,1
dcdcadacabccbda,0
abddbadacdbacac,1
dccbadacbcccbdd,1
dbbadacadbccaab,1
ddcbcabddcbdabd,0
aaaaaadccdaadca,0
caddcdcbababbaa,0
bdbcdcbccabadac,1
bbcbcabdcabcdbc,0
aaabaabbbcacadd,0
addbacddcdbbabd,0
bbcbddcbbddacda,0
badbddadcacdaca,0
ddddaddbddcdcac,0
dbcdaaaacbdadcc,0
cbddcbacabcabab,0
dbbaaadaaaaadba,0
aabbbaadbcaacca,0
badacccaacdaabd,1
adcabbdaabadaca,1
aabdcabadacdaad,1
accabbbaddcbbdc,0
dbadacadcbdaccd,1
bbbbadaccdadbaa,1
bccbdbabadacaca,1
cdacdbadacacadc,1
daaabbadacbabbc,1
caabaacaabdddab,0
dbadacbccbdccab,1
acddcddabbcdaca,0
babbdcddabadaca,1
dccddabaabadaca,1
bbcbadacaaabcca,1
dacbccccabcbdbb,0
cabddbaacaabbaa,0
cbadacaaddbadad,1
bccacdccbccaadd,0
cbbadbadacdbaab,1
ccadacddadbadac,1
badacddddbdabbd,1
dcaadcdabbdcccc,0
dbbcbadaccdcabb,1
bcdbcdaddbcadbb,0
aabddcdccbaadcb,0
cccabbbbaabcdbd,0
bcabadacbdacdaa,1
cbaababaabbcdbd,0
bbddcaadbdbcaba,0
cbabdacaadbabcb,0
bdabcbadacdabcc,1
ddbbbccabcadcdc,0
dacbbbadadadbba,0
addadaddbdcccba,0
adabdbdbbbddcba,0
addabaadcbabbcd,0
cdddaadddcccbbc,0
dbabcaacaaabddb,0
cdacbcaccccbacb,0
cbadaccbbcabccb,1
cbadacbdcdddcbc,1
acdcdccbaacabba,0
cabdbbadacadcbc,1
daadcdaacaaabab,0
adcabbcdbadacdb,1
cbaddddbbcbadab,0
abbaddbddaacddb,0
bbbcadbcacdadbb,0
badacdadadcbcca,1
dbcdbdcbbadacca,1
cbddcbbadacbaba,1
caadadbadacbdab,1
badacccdbdbadcb,1
bdbcdabadacbacd,1
aaaccbccbbcccdc,0
aadccaaaaababaa,0
caacbcddccbccdd,0
bccaacdcdaddcdb,0
bbcaccdbdbadaca,1
adadacadcdacabc,0
bbcbbacacabbdcc,0
dbcaccdadaccadc,0
badaccabacaccbc,1
ccdabbcbcdcbdcc,0
bbbcccdcbadacbc,1
dbdabadabadacac,1
bbdcdabdabaaaab,0
cbddcbbacccaacc,0
abaaaacaabccbdc,0
bbdabdadcbddacb,0
adbadacdbacbdca,1
bababdaacacadcc,0
ddadcabcabaabdc,0
cdcdbaccdaddcdc,0
adcabdcbbbbadac,1
babdcbbadacdbca,1
dddabcaabadacad,1
bcccdcbacbccbdb,0
abdaabaababbccd,0
daacbbabbcadadd,0
adacabbaabbbbab,0
bcacddcccdcaaab,0
dbadacbbccbabca,1
cdcdbabadacaddd,1
ccadcdabadacbba,1
cddacbaacddaccd,0
bcadabbcdddadcd,0
adaaddcadaacbca,0
badacccabadbbba,1
abdddcbcabdcdbd,0
cdcbcbababbccbb,0
dcbcabcaccabdab,0
baacbadacbacbbd,1
bdaaaacdabcacaa,0
bbcbbadaccbadcc,1
ccdbadbbacbaada,0
cbbcdbbddbadacb,1
dcbcbbadaccbacc,1
ddcaddbaadbcbac,0
bacabbbadacdbab,1
addcbbdaacbaacb,0
cdcabbdbadacdda,1
bbcaacbadacdbad,1
baddcbdbcabadac,1
adbbdddbcdbcacc,0
dabccdbdcaacadb,0
adadcdbbdbcdbad,0
cbbbbadacbdcbaa,1
adbaacabcbbcdcd,0
badacaddbddcaac,1
badcbcbadacddbb,1
babcbabaabbadcc,0
dcbdcbaabadacad,1
bdbadcccddcbacd,0
dcabdddaadabbaa,0
bcdddcbccccddda,0
adbadacbdaacbba,1
cabbaacabbccaab,0
dcccddcccbcdcbb,0
ccabadacbcbcbbd,1
cdddcbbabbadacd,1
acdcbadacddabca,1
bbcabcbcbcdacdc,0
aaaabadacccddab,1
cdabaadbdbabbdc,0
bddbcabbabadaad,0
baaacddacbbacdc,0
dcaabcccbcbdbbd,0
acdbcdacacacdac,0
ddbacdcaccdccdc,0
dccacbabccdcaca,0
daddadbdbbadaca,1
bbccddacdabbabb,0
bdcacadaadbadad,0
ddbdababaddadbd,0
cbdaccbbadacbdb,1
adcbdacdbadacac,1
bcbcccddccbbccd,0
badbdabcdadddbb,0
dcaadbcaabadacb,1
cbbbadbbadaabba,0
adbadbadacbcadd,1
adcabdcdbadacdb,1
dbdabadacccbdad,1
dbadacdbbcccdcc,1
ddaccbadaccdbca,1
cacbaaabadacaca,1
bdcdbadacccacba,1
cdcdbadacbdcbbc,1
abdbbadaccbdadd,1
daaabcbacdcdaba,0
dbabacbdababaad,0
caccbabcbadacda,1
ddbcbdabadaccac,1
baaaaacbcddbaad,0
cddcbcbcbacbdbd,0
adacbccaddbaddc,0
cccaacdbdbcabac,0
badacccbbdbbbdc,1
ccabcdbdbabadac,1
dcaadaadbdadbaa,0
bdacdaabcdccaad,0
cbadacacdacbbab,1
cbabbacdadbaabb,0
ccdbcabadaccacd,1
aacdaabbbcbdcdb,0
bcaacbcbdcbcaca,0
cbabcaabbccdbcd,0
dbdcdbbdcbaacda,0
daccbdcccaacaaa,0
badacaadbbaaccb,1
ccdabbbdcbaaabd,0
dabadacbaccadca,1
cccccdddcbddbad,0
addbdcacdadccdb,0
adbddbadacbdcbd,1
dbadacbabadabad,1
ccbadacaadccccb,1
caabdaaccdacaab,0
dabbbcaaacdbabc,0
ddcaabadacbbddb,1
dbdbbcbccacdaca,0
cbbcccdccbbacdd,0
bbbaaaccadcbdcb,0
aaddccbdbdacddd,0
bcbabccabacdbcd,0
ccaadbbccabaacc,0
babaccbadacacbd,1
dcabbadcabadaca,1
bbacdbdabadacca,1
ddccaacbddcaddc,0
cdcbabbdbdbdacc,0
dcaccabbadacddd,1
adabcadaaaabdbc,0
acaaabddbadacaa,1
bdbbbdbabadbccb,0
acaacbdbadaccbd,1
cccdcabadaccdbb,1
dabbcbcaacabcad,0
abadacbadadbbcc,1
dbbdaddcddbcbac,0
bdbbbadacddaacb,1
cdcabbbdbdacbba,0
abcbadacaddbccd,1
acdbadaccaabdcc,1
cccbbdadbbbdcbb,0
abbaacdacbadacb,1
dbcdcccccdccdbb,0
dbadacbcccbbddc,1
ccacdccbdcbadac,1
dbdcdddcacccccc,0
badacdabdbbabbd,1
cbadcabcbbbadbc,0
cccdcbdcdacbcdd,0
ccbadacbdcabbca,1
dbdcbdcbabadacc,1
cdaabddacbddbba,0
cbdbabdacdbabad,0
bcbadacdaaddbcd,1
cbabbabbadacbda,1
cdabbbabbcbadac,1
bdacabadaccbbcb,1
ddbaadaccdcdcda,0
aacdbcbbddbadac,1
acbacccbadacaaa,1
cdbadaccdcabcab,1
dcdaaaddbbadacc,1
bcacdbdccabddad,0
daaddbaadbadaca,1
cdaccdbcbbadacc,1
badacdabdaccbbc,1
bddacdbabcdadbd,0
ddacaaabcaadaad,0
bdaddbbadacdaad,1
bbbcadbbcaccbad,0
badacabcbdcaaaa,1
aaadadbadaccbdb,1
dcdaacbaaadbdcc,0
aacccaabaddaccd,0
cacdacabadcdada,0
dbdbdbcadcddacd,0
accdbaadbccabbc,0
badacbdaccabbcb,1
bababbabacaabda,0
bcbacccddabbcaa,0
bddbaabbcccdcad,0
abdbbcacbdbaacb,0
ccdabbbbacabbbd,0
daaacbdabbbcddd,0
cbbdabaaabadaca,1
babbadacdcaadaa,1
dbdbdcdcadaadac,0
babbbbabcbadacb,1
aabcacadabccddd,0
adcdcdcadddadcb,0
aabbdbadaabdaba,0
acbdbccbddddaaa,0
bacaccccdaacccd,0
cbadcabaadbdddd,0
abdccacaaaaaaad,0
dcbccddabdddabb,0
aababcacdccbcca,0
badacabdacdbdcb,1
ddbbddabdccacab,0
badacdbbbdddcca,1
bcbabadacddccab,1
bbadbbbdcdbbccc,0
adabbacaabcadaa,0
ddaadbaaabadaca,1
dddddaadbadacca,1
abcabaaccbadaca,1
dabadacdabdacac,1
bcdcacbadaccddb,1
bdbadacabababca,1
badacbbaabcdccb,1
ddccbadababadac,1
cbdcbcdccdbbbdb,0
ccbadacdadbadbc,1
aabbadacabacaca,1
adbcaccccacdccd,0
dbaccdacacacbcb,0
acbdbaaddcbcbda,0
cdbabadbadaccad,1
dbdddcaadaccdaa,0
bccacccdababcca,0
dccbabdcaddaaad,0
bcbccddbcdbbcbb,0
babcacacdbacadb,0
ddaacbcbddbddca,0
adcacbadaccaadc,1
caacccbbadacdaa,1
dabcbdbdacacdbb,0
dcccbadabbadacd,1
bbabbcbadadabba,0
dacdacbcdbacdcb,0
ccbbdcdbadacbba,1
cdabadaadacdacb,0
adbbadacbddacbc,1
dcbadacbcabcbad,1
acacbbaacbadacc,1
bcdabbdbdbadacb,1
cacddccacbbadac,1
cbadaccccbabbbb,1
ccadabdccbbddda,0
badacadddcaacbd,1
dddabddaabadacd,1
dbadaccdadbcaab,1
cbdacbdaabadcdc,0
cdcdcbdbccbddbc,0
acdadbbcbbcdbdb,0
bccbdcddcacdaac,0
dcbadaccbaacbac,1
ddcbadacabbbccc,1
babbcbdadcbadac,1
bbcaaaddaaabbbb,0
aabdbbccbadacac,1
bdaadadbadaccdb,1
bdccadbcabadacd,1
dbccadcbadaccbb,1
adaaacbbababdda,0
ccddabadadaabad,0
cddddbadacbcaab,1
bdabcccabcbbaca,0
addbdadcddcaadd,0
bdccbbadacdabbd,1
dcbcccbbbbadacc,1
bbbbacbdbadaccd,1
dbcdacbadacccbb,1
bdaadacaccbadac,1
dabadacdcbacbdc,1
bacaddabbdcbbdb,0
cbdaccbabadacdc,1
ddcdbbcacbbadac,1
acdbdcccdacbabd,0
dbadacdabcdcdbc,1
ddccbdaabbadacd,1
ababadacbaaabbb,1
caaabbacbdcbaac,0
acabadaccbccabd,1
dbabccbcdcdabcb,0
adddddaccccbddb,0
adbcaacabadaccb,1
abadacabdaadadd,1
addaddbadacacdc,1
babddadbabbbabc,0
abbbadacadaadaa,1
abcbbabbadacbca,1
cabbccddddbadac,1
acbadacadbdcdda,1
cababbadacacbdb,1
bcaadababbadacd,1
bbccddcbbbddcbb,0
aaaacdccacbadac,1
cdacbbcadcadcab,0
dcbcabadacbaccb,1
daadbadacddbbbd,1
cbbbcbbadacdaab,1
ddabadacaacdcac,1
bdbbbcaacdcdcca,0
dacbddcacbbadac,1
cdccadcccdbcdda,0
caadaacacdddcaa,0
abdacaddcbaddba,0
bdbbadacabddabd,1
bbcccdbbabbbbba,0
acbdbcbaaacbaab,0
bddcdccbadacaca,1
acbabcdbadacabb,1
baacbcbadaccccc,1
cbbaacadcbadacb,1
bbcdbdacbdcbdaa,0
acddddcdcdccbcb,0
cabbbacbbadacbc,1
bccadcacabdcdcb,0
bbcdbadacbdbaca,1
acadcccdbddcdca,0
aabadacabaddabc,1
dcddcbbbadacbad,1
dccaadbddcacdcb,0
acddcabcadadada,0
bcccdcbbadacdba,1
acbdcccddbbdaab,0
cacbbadacabbbbd,1
ccabdaaaabdaabd,0
dabbcacadbdccdb,0
dbcabdbcbdcbacd,0
babcabcbadaccac,1
bbabdacaacdabdb,0
acbabdcdbccdbba,0
dadbdbbadaccbaa,1
bbcadcabbdbcdac,0
badaccdabcdbdba,1
ddcabbabaccbddc,0
acddaaccbaadabb,0
abaddbbdbadacca,1
bacbadacadbbdda,1
dadcccccdbbbaab,0
acbcacabadacbdb,1
abadacaddacacbd,1
bddaadcddbadacd,1
bcbddaccdbcdacd,0
aaabadacadabdba,1
abadacbbabaaaab,1
cddbadacbdabdba,1
bbadacbacdcdbca,1
addbcaabccbcbba,0
ababcdccaadbcdc,0
cabdcbadacbcccb,1
caabaaccddbadac,1
dccacaabbbadacd,1
abadacbdacddadd,1
dcaadababadaccc,1
aaabadacaaaaaac,1
dbcdbbcdabacbad,0
dcabdabdcdaddbd,0
dbcdbdcdbcccbbd,0
dbdadacddccadbc,0
dccdbddbcababbd,0
dbcbadacaabdccb,1
cbdcdaaaacbdddb,0
dcdcdbcbadacdab,1
badacccbdaccdbc,1
abacacbbabacaba,0
cdbacbbdadcbaba,0
bdbacdacbddbcac,0
dcabaccdbbcbbdb,0
addcaccabdadccb,0
cdabadacbdbbcaa,1
badacdacbdbbadc,1
badaccccddbbbda,1
cccbdbadacdcbad,1
cbdbadacabadbda,1
ddabdcaadbacbdc,0
dcdcabadacbbdaa,1
abcbadacadcbdcc,1
cabacddabdcbbbb,0
dbadacdcdbdbccc,1
dadccaccdcbaccc,0
ddbcabadacdbddc,1
cbcbadacccccaad,1
dcddcdbbbadcbcc,0
cacabdbbccddada,0
dbaacbdddcaaddb,0
bcaaacdbadacdbd,1
baaaddbcdabadac,1
acccbabadacaacc,1
bccdccbadaccdac,1
acacccadabdabbb,0
