string,matches_regex
ddbacdbadaccddb,True
caadcdadccabdda,False
bacdbccdabdacbd,False
cbdccbabadacdcc,True
babcacaabadacdb,True
badacbdacbcdacb,True
bddddaabcbbcdcb,False
aacdbdbacbabbab,False
bdaabbbadcabcbc,False
cdaaabbbbadacab,True
cdccddcaabadacb,True
acaabacaccbbdcc,False
dbbabdbbaacbdcb,False
daaabbadacdccca,True
ddabcaaaddccbad,False
bbaabadacabcddd,True
abcdcbaccbadcaa,False
cbcabcaddbbdcba,False
acbadcdccddadcd,False
aadbadacacbaadb,True
bcbbbddbadacabd,True
abbaabadbcbdbbb,False
ccbbbbddcdddbac,False
dadaaadcaadacdb,False
daadbbbdddccaaa,False
cbcbadacbbacadd,True
dbadacbabaabddb,True
cadbbadabadacbd,True
acbddddbacdddbb,False
daacccbadacdbcd,True
abadacaaabddcab,True
dccbbacaddaabbc,False
dddabadaccbbdda,True
bbbadacccadbaaa,True
accabbabbcaddba,False
cdaabadacddacdb,True
acccbbcaddcdcda,False
daabcbadacddcad,True
bdcabadacdbdcca,True
bbdcabccaaddacb,False
dabcdcdbadaccac,True
bbdabbdccdbadac,True
adbcbbadacddabc,True
bbbadacbccdccca,True
acbacabcbadbcbc,False
bddadbabdbcdbad,False
adaabddbcbccbba,False
adacacbcbcdacca,False
ccadcbadacbbdcb,True
dddbbaabdaadcaa,False
acabbcdabadaccd,True
cbbdbddbadacddd,True
abbadacdbbcbddb,True
bdcbcbbcbcbddbd,False
cbbacddabbaacaa,False
ccccadaaccbbcdc,False
dadbabaabadacbb,True
babcbbcdbdababa,False
ccddbabbadaccca,True
adddcdbabcabdba,False
cbbaabadacbadaa,True
cbcbadcbdcbdaab,False
bdcabbadaccdccb,True
bbbdbadacdabbdc,True
bbadacccaaadbba,True
daababadacbaabc,True
dddcbadacacbacc,True
baaacbadacaaadb,True
dbdadbbdacdccdb,False
acbbcbcbadacbda,True
accbbadacdabcbb,True
abbabbccbdddbbc,False
ccbcbadacccdbca,True
cabbabadacdaaca,True
ccacdaadcdcaadb,False
bdacbbbadacbbcd,True
acddabbacdaabba,False
abdcdbcddaddcbc,False
dacddabaadbabab,False
acdacbdbbadacbc,True
abababaadcaabaa,False
baddcdcacbbadac,True
bcaccdbbadaccca,True
dcbacbddadbadac,True
caccbbddcbccbcd,False
aabadacbaaaaccc,True
dbbadacaaccaddd,True
cbdbadcddadaacb,False
acacaaadaadacdd,False
bdcbadaccaddcac,True
badacbbbbdcdaaa,True
babcbadacdbdccc,True
cbbbcbbcacacbba,False
bddbaaccbddcaad,False
cdcdbcadddddcda,False
bbabddabadacbdb,True
bcddcaddbaacbda,False
bddadbbcbbdbdbb,False
abdbdacdccbddbc,False
cccaacdbccdcbbb,False
dbccabbdabaadda,False
adccdbccbcbaadc,False
dccddaaabbcbbbd,False
acbabbdcabbccda,False
adadbabcbbababc,False
badbadacbdacdda,True
addcccdbabdabcc,False
ccaabadacbbadac,True
cdcabcacdbacaab,False
aabbdcbabbcdddd,False
aabbcdaccadaabd,False
cddbbbdcccbcdaa,False
bbaabaabadddbcd,False
cdbbbcbbadacaaa,True
bddcadadddacbad,False
abadaccbcbbcdac,True
cbcacaaaacbbdca,False
abadaccaabbcadc,True
cccccddaabcdadd,False
dbdccbadaccdbbc,True
adbcabdbaabadac,True
aadadabadaccada,True
dabadacbaccaada,True
bdbbdbcdccdacac,False
dadccdcbbcabdcc,False
dacbdbbabadaccc,True
cabbbabdcbbadac,True
dbadbbddbcdaddd,False
ccbbbbdabacccbc,False
dacbadacbacbdcc,True
bdabbdbcdcbadac,True
abdbdbadbbbccbb,False
dbcdbabbccbbabc,False
bdadbccdabacbaa,False
dbbabaabdbadacc,True
dadddbdbbaccabc,False
daabccabacaacdb,False
dbacdacbbadaccc,True
bdaababadacacaa,True
daabadacbcdbbbb,True
cabbacdbadacccc,True
dbaadbcadacbbcc,False
aacbdcccaadadac,False
acaabaddabcdaab,False
acbdababbcdcaba,False
ddccbccacdabcad,False
addbdccdbbddbcb,False
cbabacadccdbbcd,False
adaacbcadaaccbb,False
badaccaabbabdab,True
dcddbbadacadacd,True
ccbbadacadbbabb,True
aacccbadbbdadba,False
aacbcadabadacca,True
dbcabbdbadacaca,True
abcdbaaddcaddcb,False
abadacacddaccbc,True
dabbcaddcccbaaa,False
acbadacddabdacc,True
dbbccaabccabaad,False
bacbdcbbbadacac,True
abbbdbdddbbadac,True
bbadacdccadbaab,True
abdabdabadacaad,True
badaccdcbdbccca,True
ccdddbabccbadac,True
bccdaabccacbdbb,False
bbbbadaccddcbab,True
bccbbbcbbaadbda,False
dcbdbbdadccbaab,False
cdbadaccbccabac,True
dbabdadbbbadacb,True
bbcddcbdbadacdb,True
bbbdbadaccabaab,True
ddcdaaabacacbbd,False
dbcdccddbabcaad,False
bbdaddadbddccdd,False
cddaadbadaccacc,True
dadcdbabcaaacba,False
bcacbbbadacaadd,True
bdaadcbcabaaacb,False
bccacabadaccacb,True
cadadbcdcbcbbdd,False
dbadacbaaddadba,True
acabadacbbadbdb,True
bdbadacbddbbaab,True
badbdbcbadacdad,True
cbadacdddccadbc,True
cbadacaaddcadda,True
bdbdabaaccabcca,False
daaaccbabbadacb,True
dbdcbabdbaabdbb,False
dbbcaddabadacbb,True
bbadacdbbbddcac,True
cbcbaabcbcbbcac,False
acbcabbadacddca,True
dbcbadaccaadadb,True
caacdadbcbbbaca,False
dcbcdcbadacabcb,True
cbabdcbbbacdadb,False
aaccabadaccbcbd,True
dbcbabcbabbdaba,False
cabdcdcccdaadad,False
abbdbbdcbbcadbb,False
cadbcbadacccdaa,True
bdcdccbddbacaaa,False
bbccadcacbabccd,False
dbaadbdbbacadaa,False
dbbbbadbdbadacb,True
babadcbbadaccac,True
dbbadacacaddbdd,True
ddbcddccddacddb,False
cadcdabadacacba,True
ddaacadbadacddd,True
bbbddcabdcdbcdb,False
adbadacdcbbbcdb,True
adddcbabadacdbb,True
badacadbbacaacd,True
acabbcbcdccccab,False
baaacdccabbbddb,False
dcccbdddcdccbdd,False
abdccddabdbaccc,False
dccadbabbcaabdd,False
bddaabadacacbac,True
acaaddcdccaddbb,False
abccababbdaabaa,False
dabdacbbbadaccc,True
bbcdbdcccdcacca,False
aadaadbbdcbdadb,False
cabadaccdadbadc,True
bcdcdbdaaaaadab,False
abcbadaccdbcdcd,True
abaddcdcbbcabcd,False
bdbdcaaabadaccb,True
adacaadbdbdccbc,False
dcbadacbadadcad,True
dcbbccabdbaaadc,False
bdbddddaacccbaa,False
dbadacddaabadad,True
bdacbcaaabadacd,True
dadabacbadacaad,True
bacdabbbadaccaa,True
bdbbccdaabbbbcd,False
bcbcdabcbadacbc,True
cdddabbcdaacbbc,False
bacbaccbcbddada,False
acabbbbdbdacbcb,False
caaddcdaacaccdd,False
ddcaacbadddbaad,False
daaddadadabadac,True
bcbadacddacaaba,True
dbadacabaaaccdb,True
dcccdbadacbcdbb,True
ccbbabdcbcbccdb,False
addcddabbdaadcd,False
bbbdbaccccdbdad,False
adcbcabadacadbd,True
bbadacaddabcbdc,True
aabccbbadacbcab,True
ddacdccdabcdccd,False
badaccadadaccda,True
cadbadacabcbcdc,True
dbbadacbbddcabb,True
badaacddaaabbbc,False
abadbbabdbcdcbb,False
bbadacbbcbccddb,True
dbbadaccdccdabb,True
adddacdabbbdadb,False
bbadacacdcaabdb,True
cadcaacabadacab,True
babaacacbddbaba,False
bbabadacdadddab,True
bacaddaddaabdbd,False
bacaaccaabcaddc,False
bbadccdcaaddbdd,False
dcbcbadacdbcccd,True
dcaacbbbccbcdba,False
cacdbabadacbcca,True
aadddcdbdbccccd,False
acbbbbcadbadacd,True
dbdbbbcccdcdbcb,False
caabbaddaccdcac,False
bdabcacbbdadbdc,False
acdbcabdbadacbc,True
cdbdcaabadacdac,True
dcdbadacbddbcbb,True
abdbcbdacbadaca,True
bdaaaaddaccccba,False
cdaaccbcbccdabc,False
bdccabadbbadacd,True
accbadacdadcbcc,True
dcbcbcbadaccbab,True
bbaabacbadccabd,False
bcbadacaabbdbbb,True
cddcdacdbacbadd,False
babadbadacacaad,True
cbadaccaababbdc,True
abddcbabcbadacc,True
bcdbbadaccbabca,True
cbadacdbddadcdc,True
cabadacabcabaca,True
abacbadbcbddccc,False
cdbbaddcdddabcd,False
bccbdabadaccbab,True
dddbabcdadaabbb,False
badccdbabdddcdb,False
cbddcdbccaddbcb,False
dbdcadadcddbbda,False
babdcbadacdaccc,True
dbbbbbaaccdadbb,False
abadabbbadacadd,True
bbdddbadacdcaca,True
ccbcddccddbadac,True
dbadbdabdbcabdb,False
bbbcbcacbadaccc,True
dcbdadacbdddcab,False
ddbddbcbbdbdabd,False
dbcbcbdbcbcbbdb,False
bcbddbaddbdaddb,False
aaadabcaadcbacb,False
bbdbadacbdbcddc,True
caacccdcacbadac,True
abcbadaccdcbddd,True
ddccbddaaacddba,False
cddcacbadacbccd,True
dcababacddaaddb,False
bcbcdcaadbadaca,True
ccabbadaccddcaa,True
cccdccbbabcccda,False
badacdbcccadcbd,True
bccddcbaccaddac,False
bcbdaccdbcabacb,False
abcdaccddcadabc,False
aacbdbbadbacbdc,False
badabcbadbcbddb,False
aaddbadacabbacc,True
dbadaddcbcabbcd,False
aacbdbadaacdcbc,False
cbdbadaccbbdadb,True
dacacadbbabddcc,False
adcbddbddbaabbb,False
dbadaccccaadcdd,True
bccacaabcddcbca,False
abcdddddaabadac,True
acbadacdaaacdbb,True
caccdddbcabccbd,False
cbaccadaddcabca,False
babadacababaabb,True
abadacdacaddaac,True
cccbcabbbdbadac,True
bdbbadaccdbddad,True
bbcbbcbadacacab,True
cddacacbbdbbccc,False
badacdcbcdddacc,True
bcbaaaadacdaaca,False
cacaabadacacddc,True
dcaacaacabadacb,True
aacacbbdbdcacbd,False
cabbbbadacdccda,True
ccaaccccdacbdcc,False
bbbadacaababbdb,True
caacdccbbdaccab,False
badddbdaccdbbcd,False
cbdbcaacbbadacc,True
bcbcaccddbcbcab,False
ddddddcacbadacb,True
bbadbadacdcbcad,True
bcbdaccbbabaaab,False
dccadbcbadcdbac,False
adcdcbdcbcbddca,False
cbadacaacdccaad,True
dbcdbacbcbbddcd,False
bcdccbabcbadacc,True
dabbcaddbbdccbd,False
bcaaababadbacab,False
ccdccdcdcabccdc,False
dccabbcdbadacac,True
cacddaaaaadcabd,False
ccdcbbdbadacdca,True
baabbadacccaaba,True
bbbadacbbccabac,True
cdccbbdbadacddb,True
bacdbabadacddbb,True
bbcbdbdcaacbcaa,False
dddbbadacddadac,True
acddcaccbadddcb,False
abadaccbbdcaccc,True
bdbacccbbddacda,False
aaaaaacaacdabdc,False
cbdbabbaabdacad,False
bbaabbddbbbadda,False
ccdbddbabadacbd,True
bbadacaddadbccb,True
bcabccbcdbbdbbc,False
aaadbadacdcbaca,True
badacddadbbcbbd,True
bcdbadaccbabbad,True
abccdaacbadacdd,True
bddaddaccbbadaa,False
abbbacdbdadbada,False
babcadaabdbaaad,False
ababccaabaaadcb,False
dcaadcbbbdbaddb,False
dbcbdabadaacbca,False
badaccbcdccbbbd,True
cadcccddcbadaca,True
dbdbdcadbadaccd,True
dddbcccadddaaab,False
dbdbbacbababcca,False
cbdaadbdcbdcaba,False
adccdcabcbadaca,True
bbadbbdacbadacd,True
bccacbcbbabaacb,False
ccabcdcbaccdaca,False
caddcbbcbbbadac,True
bbbdcbacdbdabdd,False
bacdcdaacdacccc,False
acaddccbbadacbb,True
bbdbdbacddaacdd,False
aaccbadbccabcdd,False
cbacbbcabbdbaad,False
bcbdbcdbbadacba,True
abacbabbdcbdaab,False
adabcbdaddbadac,True
ccbaabbcabccada,False
badacdccbbddbdd,True
cbadacdddbaccba,True
cadbcdaaccbdadc,False
badacaddadcacac,True
dbbbadaccdddcac,True
aacabadacdbccca,True
bacbcbbccaabbbd,False
cbadacabbdcddba,True
bacbccbadaccabd,True
dccdbadacbaccda,True
bccadccabdcccbd,False
dccabbdcabaabcc,False
dcbbcabddddcbac,False
bcddaadcdacabdc,False
bcbadacadccbabb,True
bccccdcbbadddaa,False
abdbdbddbadacab,True
cbdbbbabaabadac,True
aacddbdbbadacbd,True
aadbdcbcbadaccb,True
accdacadaabdcaa,False
baacadacbdccaac,False
dcccadbadacacdd,True
caabbabadacabbc,True
bcabbbcbbadcdbc,False
aaabbabadacadca,True
cbadacdcbcdbbad,True
baadcbddabdbabd,False
ddbadacbadcccdd,True
abadacabbacadaa,True
dabcddccdaaabad,False
caabadacadaddcb,True
bcadbabcbadacbd,True
cbdbcddbddacdda,False
dcdcaaaccabcaaa,False
cddacabdbcdaacd,False
dabcbcdccddbcdb,False
cadcbdbbccdaadc,False
bdddccdddcbbcaa,False
cbcbadacaacbdcb,True
bbaacbdbdadcaca,False
abcdcacaadbabca,False
cbddbdcdcbadacb,True
abbbdcabacbaadd,False
badacdbdcbcbdbc,True
babcdcbbbccbaaa,False
bcbadacabbdbbcc,True
acabcbadacdbcdd,True
bbabcabdadbbaaa,False
adaccacccaabcda,False
dabdadbdbaddbda,False
abcbdadddadcabc,False
dabdabbcaaaabdb,False
dbaccbbbbbbaddc,False
badacbacbddaaaa,True
ddcdcbadacaabdd,True
cbdabbbadacbaab,True
accaacbdbcbadac,True
cbbbbcdddcdddbb,False
cdcdbbbadacacad,True
bccccbadbabacbc,False
ccbdcabdadcdcbb,False
cacbdacbcddaacd,False
addababddbacdbb,False
bccdbadacbabbdd,True
bdddadbadaccdbb,True
dbdaccadadbdaad,False
bbbcdadcbbadaca,True
badbadaccadbacd,True
cbacbabaacbadac,True
addbdddbacabddd,False
aabacabcaabbbab,False
ccadcbadbabbcbb,False
cbbadacbbdacdaa,True
cabbaabaabcdcdd,False
cdcaccdcdbbcdbb,False
badacccadadaaca,True
cccdacdadbadacc,True
badacdbacdadcbb,True
bcabadacdadbbac,True
cddbbadacddaacc,True
bddccbcccbddbad,False
aacdddacdcdadba,False
badbdbabccabbdb,False
badbadbdbbdaaaa,False
ddbadacadcbaadd,True
cccddbdbbabbaaa,False
acbabadacaccaab,True
aacddadddbaadaa,False
acbbadacbacaddc,True
badaccdbababdba,True
bccaaaacbadacba,True
cadaaaaaabbbcaa,False
cbddabdcbaaaaac,False
cddbdbadaccacaa,True
dadbadbdbaacada,False
dcdbcbdbcbbabbd,False
cddbaaaabbadacd,True
cbadaccdddcbadb,True
bcdbbdcbcaadddd,False
ccbadacbbaadbdd,True
bddaacdbbccbcad,False
cabaababbadbbab,False
cdbccacbadacbaa,True
babcbbadacbbcba,True
dcabadaccabadda,True
ccccdabccbcbaba,False
cbdbbadaccdbada,True
aadbbadacdcbadc,True
adcaaadabdbddac,False
cbabccbdcaaacdd,False
baadddadcbccdab,False
bcabbadcabadacb,True
cacadaacadaabcb,False
dbbabadacaaaabd,True
cccbacdbbcdadac,False
cadaccbbbacbbad,False
ccbcbadaccddcba,True
addcbcdacbaddbc,False
cadaccbadacadbc,True
cccbdccdcbcdaac,False
bbbcdbdadddabcc,False
badacbdadbdacad,True
caccbadacbadacc,True
dcddaadadcbdabb,False
aaadabacdbcdcbd,False
daabdbcbddccaab,False
cbacbadacbbcabd,True
dbadaccabbaddbb,True
adcbacacbdcaadc,False
dacbadaccaabcbc,True
cbcdcdcbaadccdc,False
bcdadcbadacdabc,True
dcbadacdaadbaac,True
dbdccccbdcdcdba,False
cccdbaabbdcdabd,False
cdbbcbacbadcbac,False
dadbccdcbacabdb,False
abcdbddbdcbabbb,False
cbddcabbadacdba,True
cbabdbadacbcdda,True
dbbdbccacdaabab,False
cddccdcadddaacb,False
bbbadaccacbcadd,True
cbadacddbccdaad,True
babcadcdccbacdc,False
ddcdccdababaaca,False
ddadadacdcdbacc,False
bbcbbddbccdbcaa,False
ccdcdcacbdddada,False
ddabbaccadadcad,False
bcaddbdcbbcadbc,False
bdbbddbadacdaba,True
ccbadacacaabcab,True
dccdabbbdabacab,False
caacdaacadcaabd,False
badacbbbabbdabc,True
badacccadcbddac,True
bbadaccacaccdcd,True
adcaccbadacabca,True
caccbaaaabbadac,True
adbadaccddcbbbb,True
cbadacdbaadddca,True
aaabdabcbadacba,True
dbdaacdabadacaa,True
caabadacccabdba,True
abdbdbccaaadbcc,False
cbdbbabddbbaaba,False
dcdbdbdabcbcdbd,False
cbbdbdccacbbaba,False
dacababcbbccaaa,False
badacbabbadabba,True
ddacbdbadacabaa,True
dccbcadcccdadda,False
bcbadddccddbdab,False
cdbddbaadabacbc,False
bbbbadacdbaddab,True
bacacccbadaccac,True
adcadbabadacadc,True
bcaacaaaacdcbac,False
cbccaaabadacdac,True
daddccadadbcbdb,False
abadacbccbbaabd,True
bcbadacdcbccdca,True
badaccbababbdcc,True
cabadacabcbacdc,True
adbdbadacbbccdb,True
bcbcddcadbdaaaa,False
bcdcddbcbdcadcc,False
cdbcdbcdbcdacca,False
acddbdaaadbdaad,False
daacdadbbadaccb,True
dbdcabcdbcbcaba,False
daadcccccbdbdcc,False
cdcbcaadabadacb,True
abcabdcbadacaad,True
cdacaddacabadac,True
daddbadacccbbcc,True
bcacccaaadbddaa,False
baacababadacbdd,True
bbbbcacacadcacd,False
bbcaddbadabccbd,False
cadcdaacbbdcdda,False
badacabacdccbda,True
accbadacbaddbcd,True
abadacdcadbbcca,True
ccdbabcdcbadacb,True
cbdcbbabddccbbb,False
cbadacdababaada,True
aadacbadaccabdb,True
cabbbbdaaccbcba,False
abddcbadacbdadd,True
bbcacadabadacad,True
dcbcdabadacccda,True
adbcaaccabdcaad,False
dcbcccacdbdbddd,False
babcaaabcacbacc,False
dbabcccacdcdabb,False
badacbcbbacdcbd,True
ddbcdbbdaaacbbd,False
aaadbaabadacdbb,True
bbadacbcdabbbda,True
cdaacababadacdb,True
acbcddbccbadacd,True
dddcbacdadcbbca,False
bbdcdddbadacbcd,True
aaaaccadcabacac,False
acacdbbadacbccc,True
dbcaabdcdbdcbcb,False
dacdbccaadbacba,False
babcdbbbadacbda,True
adddcacbadacbba,True
dddbcabadaccaac,True
daddcacadbadaca,True
ccdcdbcddabadac,True
dacbadbacdadbda,False
dbaaaacbdccbcaa,False
bbcbccdabadacac,True
ddacdbbbabbbbad,False
badaccbdcbbbcab,True
bbcbdccdabcabbc,False
cbacaaacbadacbd,True
dccbcdccbadacdc,True
cbbabaccbadacbd,True
dcadcdcacbadacd,True
cdbdbbddcdbbdbd,False
acabaadabadacad,True
cabbcacacbadacb,True
aacccdacaabcdcb,False
babdcdbbbaddcda,False
dbcddcdcddbadac,True
adcdbccabdbcbda,False
bbdabdcbdbcdbca,False
adbbaddaabbdbda,False
cbbbbadaccadacd,True
dbadacaddbdcbaa,True
dbbaabddbadacdc,True
dbcbabdbccabdcd,False
dcbbbdbcbadacab,True
badaccdbdcabdbb,True
bccdaadaadbadcb,False
bddaddadaadddaa,False
dcbbccabbadaccc,True
ccbbadacadabbba,True
dadbbbadacacbcb,True
acbadacbcddbabc,True
abddccddcdaaaac,False
dabadacddccaccc,True
bdcdbcdadacbacb,False
adcacbcdcccdbaa,False
baacdadbcdabacd,False
dbbaacacbcbbcbd,False
bbacbcbdccdbbda,False
bbccdcbdddbadac,True
bcadbadaccdaabb,True
acccbadacdabddd,True
caddcccadbbdccb,False
adacccbbccdbdcd,False
addcbbadacadaab,True
abbbadacabccdaa,True
bcbdbdcbbbacddc,False
abdaabbcbbcccdd,False
dcdacdcadbacada,False
dbbddccdcbadacb,True
dbbdaacbadacbbd,True
bdcdcaccacdadbc,False
dacaacccabaddba,False
cddbbadbddbcdca,False
cdcbdaddadbcbcb,False
dccbbadcbdababb,False
aacabdbbacbabad,False
badacbdaabbcbac,True
dabcbbdcdbabdad,False
cdddbbccaadacda,False
bddcddddacbadac,True
dbccadaabadaccc,True
aababdccdadddca,False
dcbbabbbadabddc,False
bdbbadacbcabbbc,True
abdbddadbbccdda,False
adcdbbcdccdbdcc,False
adbcbabdccabdcc,False
bcadccddabadccd,False
cbcbadacabccbda,True
bababdccbdccbcb,False
cdadbdbcbaabbcb,False
badacabacbbddcd,True
abaaacacbcaaccd,False
dddbaabbbcbadac,True
acdbadacbdcddcb,True
bbbbacabadacabd,True
dbacbdabacccbcc,False
bbaaddcbadadbbd,False
ccdacacabbadacb,True
dbadbadacdbbbdb,True
bdacbaacdbbcaba,False
bcddadabdbbadac,True
badacdbbadacada,True
abadacabbabbddc,True
dbdaadaccddccdc,False
bbbadacadabbcab,True
dcaaccdabdadadd,False
dcbbdccbddbdcba,False
abadacbdbdccbdc,True
adaabadacbddaca,True
aaccdbcabcdbaba,False
daadcacabcbcbdd,False
cacadbcbbadacdb,True
acdcabadaccaccb,True
dacccdddcacadbb,False
ccccabacbacaccd,False
bcabbbababadacc,True
cbbadacabcbbada,True
dabdbaabacbacda,False
ddacadbadacbabd,True
dddacbccbbcdbda,False
bddcadddbcddbab,False
dbbbcdababacccb,False
cbcdbaadccdadbb,False
bccdcbbbadacdbb,True
bbbcdadcabaacba,False
bbcadaacadbadac,True
badacbdbacbadab,True
aadbadcacbbdada,False
acdcdccaadcbaca,False
bcdbaaddbaaadbc,False
cacdcadbadaccbc,True
bcccccabcdacdca,False
dddaccabadcbcbd,False
acbddbacdbabccb,False
badacaaaacaddcb,True
adcdbbdbadacbbc,True
ccbdccbadbdccdd,False
dbbdacdccdcbcbb,False
bbdbdcabadaadcb,False
cbadacaddacccab,True
bcadbbbbddacacb,False
cadaddcbcaabbda,False
adbadbacbadacba,True
ddaddbdabcaddcd,False
bddddbbadacddbc,True
bccaaadddacdaba,False
baaabbacaacbcaa,False
ccddbbadacdbdcc,True
ccccddbadbadacb,True
ddbadacbdddcada,True
badacccbcbddabd,True
cdbacabdcbbdbab,False
ddbadacbabadacb,True
bbdaaababdbcadb,False
bcbcabbbbacbadc,False
bbadacdbbcbaacc,True
bcccdaddcdabbbc,False
abbadddbadacbca,True
daccddacaccbdca,False
cbdbadacdcdadcd,True
bacdabdacadaabb,False
abaaaabbadcbdab,False
caabaaadacacadb,False
badacbcabcbccbb,True
bddadcdcbbabddb,False
abddadabaacbcca,False
daaacaccbcdcddb,False
bdbbaaabcdccdac,False
dcbdbcabadddadb,False
dcdbababadaccdd,True
badaccdcccdaadb,True
caaabadacadbbba,True
bacccdbcacbadac,True
baccdbbdbbabbda,False
cbcbbaaaadbadac,True
bbbadacabccdcdd,True
dbdcbabcbdbabbd,False
aabaaaaaabcacaa,False
acdcccbdcbadacb,True
dbdaaccddbadacb,True
abbbbadaccdbddc,True
bdadcdadbbadacc,True
bcaacddbdcadbdd,False
bdcccbccdbdacbc,False
accdbadacaaaaca,True
daddbbaddbadbdb,False
adadabadacbaabb,True
cdadbbddacdcdbc,False
cabcbadacbaccab,True
dcbcbcacdcbaccd,False
dccdbadacbccdca,True
bcbaccdbcbddaca,False
bbabadacdbdaccd,True
addbbadbadaccaa,True
abcdbccbadacdbd,True
aababadacbacccb,True
acbcbddcdbddbdb,False
cbcdacbadaccbcc,True
ccaabcdadbadaca,True
acccabbbccbddcb,False
dabbdcbaddcdbac,False
badbabadbbdabcd,False
dabadacaadccbbb,True
babbaddaccaaddb,False
bbadacddacaccaa,True
badaccdaccabbda,True
badacdcdacadddc,True
accbcbadacdacdc,True
aacbadacbaabddc,True
daddaaabdaaaaac,False
acaadbadacddccc,True
ccdcddbcdcbcabb,False
bcbccdbabacadda,False
cdbadacacacbdcb,True
bbaabbadacacbac,True
dcaccdcdccbbddc,False
ccbadddccbbcaba,False
dccbdbaddcacbdc,False
bdcdccabbdccdac,False
cdbadbcabdabdca,False
bbbabadacaaddac,True
ddcbccbadaccdab,True
bccccbadabbadac,True
aabbabcccccdcda,False
bcddcacacaadadb,False
ddbadbadaccabcc,True
adaacaaaccacbac,False
bbaccddbadacbda,True
bddabbbdbabacbc,False
cbbaccbdcddadad,False
baabbddbccbddbd,False
cbbbcccaacddbdd,False
cacbbbbdcbadacb,True
baacbddaaadcaab,False
cccdddcdbcbdadb,False
dbdddcccbcbadac,True
bbccdbaaaaacbcc,False
dbbcbcdbacbacda,False
dccdbadacabbcad,True
ddcadbadaccddba,True
abbbadabbdddcbb,False
bdcbcacaaddbacd,False
baaddbccdddbcaa,False
bbadacadcbcbcdb,True
cbdbaacbadacddd,True
adcbadacaddcccd,True
baadcdcabbadcab,False
dddcddbbddcaccd,False
bddaacbdadaadab,False
aaaacaaabcbcaba,False
abcbabdbbcbdcdc,False
cbbbabadacddcad,True
bbcbcccbccbdaaa,False
ddadbdbadacdaba,True
caabadacbcdcccd,True
cbdcdabadaccbdc,True
dddacdacdabadac,True
dbdadbcccddccda,False
baccbdacadadadb,False
ccaaddadabddbdd,False
daaaaadcbadaccb,True
dbbabbadaccdabd,True
ddcdccbadacbbdd,True
cbacccdccaaddcc,False
bdcaabdbcbbadac,True
cbddbbdbbbbcaad,False
bacacadcabadacd,True
dcdaabbabdddbca,False
bcdbcbdccdacabc,False
dcbcbaaabadacbd,True
dccbadaccaccaca,True
bbadaccaaccbbad,True
cbbaabcbadacada,True
bdbddabccbcadcb,False
dbadabbaaaccbab,False
dbbadacbbdbbdcd,True
aaddcaddcadabda,False
abaaddbbadaccdc,True
babccbaacbccdac,False
cadbccaadcadbcb,False
bcbddbadacccacb,True
cbadacbaadbacba,True
dbbadacbcdcbbcd,True
cddabcbcbacacba,False
bbacabcddcdadba,False
dddaabbddcdbadc,False
dabdccddcabdaca,False
cdacabbadacccab,True
dadbbcadbadacbb,True
aaddadbcaadbccb,False
bbdadbbbbcacbda,False
aacabaabcdddbac,False
aaacbddcacdcdba,False
bcbadacdadbccac,True
cababacdabbadbc,False
dcbdaaababadacc,True
bbdbbaadcbbbbbc,False
dbcbcddcbbdbdcc,False
cabaaccdacaacdc,False
cdddadddbaddcac,False
cccddbdaddbbaad,False
abadacbbdcadcac,True
badacbaaabbdcad,True
dadcbabbcbacaca,False
ccbaacaaaccadbc,False
cdcdddbcaccaddb,False
dacdcadacdcdacc,False
bdbdbadacaacadd,True
adcdccacaccdacb,False
dcbcaadddbcddaa,False
ddbabcbadaccdda,True
cbadadccddcccbb,False
badacaccdccccab,True
bacdcdbacababdc,False
badaccccbcadcba,True
abdbadacdbcdccb,True
dbbadacddacdada,True
bbdcaadcbadacda,True
bbbcabbadacddcd,True
abaaabcaccdccdd,False
cdabaddabdabdcd,False
ddacbadacabaabc,True
bcdabacccabdabc,False
bbadbdadacbaadd,False
cbbcbadacbbbaad,True
bdabbcaadabcbbc,False
adccabadacdaaad,True
dbcdcbaccccbbcd,False
acdbdbbdcbacbcc,False
aadbcaababadacd,True
abcdbbadacdcadc,True
dbbaabbbadacdbb,True
dbcbbbcccbbdcbc,False
accacaddaddcdad,False
dbaacdabdaddbca,False
aaccaaddcbdccda,False
ddababadaccdcda,True
abdadddbacdcabb,False
cbdcbbbccabacda,False
bbdbdddacbacbac,False
abccbadacdccbbb,True
acdbcadabaaaaaa,False
daabadaccbbadca,True
dbbcdabbcbadacc,True
cadabdbbadacbbb,True
dcdbcbadacadacd,True
cdaabadaccdbcdc,True
bbadcdbbbadacaa,True
cbdbdcbadacaaaa,True
caaadbdbabbaadd,False
acdacbbbaadaccc,False
accbaccbacbdccb,False
acabadacdadcccb,True
dbccacadaacdaac,False
cdcbcdddcbadacc,True
ddaaccdabaadcad,False
aabaadbbaacadda,False
ccdadadcbdddcbd,False
dbbdddcaccabbba,False
daaacabadacabab,True
babbcdbdcadcbcc,False
bdbdbbaccabbbad,False
badacbabddcdabc,True
bdcbcadcdbcabaa,False
ddacbadacbacadc,True
aadaadbddcddbdb,False
ddbddbdbdcdbcba,False
cdcccdddccbdddb,False
bddcddbdababbbd,False
adbdadbccbdbcdb,False
dbcdddbdbadacdd,True
dddaabadacabbcc,True
aadbcbdcdccddac,False
